xField[m],yField[m]
110.000000,0.000000
110.000000,72.000000
0.000000,72.000000
0.000000,0.000000
time[ISO-UTC],xPos[m],yPos[m],Latitude[deg],Longitude[deg],speed[km/h],hr[bpm],numSatFix[-],hdop[-]
20200201T180028800,72.277925,11.945720,47.032728,8.304888,6.730920,NaN,NaN,NaN
20200201T180028900,72.159030,12.037066,47.032729,8.304889,6.052320,NaN,NaN,NaN
20200201T180029000,72.003216,12.111994,47.032730,8.304890,5.659920,NaN,NaN,NaN
20200201T180029100,71.821419,12.168500,47.032732,8.304890,5.209920,NaN,NaN,NaN
20200201T180029200,71.690217,12.254373,47.032733,8.304891,4.944600,NaN,NaN,NaN
20200201T180029300,71.504336,12.350268,47.032735,8.304892,5.028480,NaN,NaN,NaN
20200201T180029400,71.303381,12.363916,47.032737,8.304892,5.185080,NaN,NaN,NaN
20200201T180029500,71.101055,12.370088,47.032739,8.304891,5.299560,NaN,NaN,NaN
20200201T180029600,70.975308,12.424049,47.032740,8.304892,5.262840,NaN,NaN,NaN
20200201T180029700,70.794853,12.426212,47.032742,8.304891,5.253480,NaN,NaN,NaN
20200201T180029800,70.667707,12.410875,47.032743,8.304891,5.382360,NaN,NaN,NaN
20200201T180029900,70.509097,12.347210,47.032744,8.304889,5.566680,NaN,NaN,NaN
20200201T180030000,70.340921,12.293025,47.032745,8.304888,5.697360,NaN,NaN,NaN
20200201T180030100,70.211034,12.262735,47.032747,8.304888,5.828040,NaN,NaN,NaN
20200201T180030200,70.008681,12.207087,47.032748,8.304886,6.044400,NaN,NaN,NaN
20200201T180030300,69.855552,12.173328,47.032750,8.304886,6.216480,NaN,NaN,NaN
20200201T180030400,69.744796,12.124076,47.032750,8.304885,6.333480,NaN,NaN,NaN
20200201T180030500,69.560202,12.041988,47.032752,8.304883,6.405480,NaN,NaN,NaN
20200201T180030600,69.431658,11.957355,47.032753,8.304882,6.531840,NaN,NaN,NaN
20200201T180030700,69.304485,11.880198,47.032754,8.304881,6.658920,NaN,NaN,NaN
20200201T180030800,69.119891,11.798110,47.032756,8.304879,6.826680,NaN,NaN,NaN
20200201T180030900,68.984495,11.676093,47.032756,8.304877,6.874560,NaN,NaN,NaN
20200201T180031000,68.898351,11.637785,47.032757,8.304876,6.854760,NaN,NaN,NaN
20200201T180031100,68.727434,11.568646,47.032759,8.304875,6.941880,NaN,NaN,NaN
20200201T180031200,68.549665,11.462123,47.032760,8.304873,7.024680,NaN,NaN,NaN
20200201T180031300,68.425205,11.338101,47.032761,8.304871,6.935400,NaN,NaN,NaN
20200201T180031400,68.272048,11.242523,47.032762,8.304870,6.939360,NaN,NaN,NaN
20200201T180031500,68.125716,11.122510,47.032763,8.304868,6.968160,NaN,NaN,NaN
20200201T180031600,68.005367,11.020918,47.032764,8.304866,7.044840,NaN,NaN,NaN
20200201T180031700,67.849469,10.910386,47.032765,8.304865,7.052040,NaN,NaN,NaN
20200201T180031800,67.655283,10.775960,47.032767,8.304862,7.019640,NaN,NaN,NaN
20200201T180031900,67.481625,10.691867,47.032768,8.304861,7.035480,NaN,NaN,NaN
20200201T180032000,67.287438,10.557441,47.032770,8.304859,7.311240,NaN,NaN,NaN
20200201T180032100,67.147959,10.474812,47.032771,8.304857,7.414920,NaN,NaN,NaN
20200201T180032200,67.019414,10.390179,47.032772,8.304856,7.371720,NaN,NaN,NaN
20200201T180032300,66.852581,10.281652,47.032773,8.304854,7.407720,NaN,NaN,NaN
20200201T180032400,66.659765,10.154702,47.032775,8.304852,7.413480,NaN,NaN,NaN
20200201T180032500,66.494302,10.053652,47.032776,8.304850,7.353360,NaN,NaN,NaN
20200201T180032600,66.312422,9.924698,47.032777,8.304848,7.355880,NaN,NaN,NaN
20200201T180032700,66.200267,9.806148,47.032778,8.304846,7.375680,NaN,NaN,NaN
20200201T180032800,66.122319,9.750882,47.032779,8.304845,7.313400,NaN,NaN,NaN
20200201T180032900,65.980098,9.653300,47.032780,8.304844,7.273800,NaN,NaN,NaN
20200201T180033000,65.844729,9.593102,47.032781,8.304843,7.035120,NaN,NaN,NaN
20200201T180033100,65.621875,9.548940,47.032783,8.304842,6.905880,NaN,NaN,NaN
20200201T180033200,65.542555,9.486197,47.032783,8.304841,6.777360,NaN,NaN,NaN
20200201T180033300,65.404446,9.411045,47.032784,8.304839,6.678000,NaN,NaN,NaN
20200201T180033400,65.207546,9.323485,47.032786,8.304838,6.613920,NaN,NaN,NaN
20200201T180033500,65.040741,9.276778,47.032787,8.304837,6.519600,NaN,NaN,NaN
20200201T180033600,64.883473,9.158769,47.032789,8.304835,6.307920,NaN,NaN,NaN
